Id,WeedMapsDoctorsId,Name,address,state,city,postal_code,latitude,longitude,Type,LicenseType,Ranking,Rating,ReviewsCount,Timezone,Url,LogoName,email,phone_number,website,Instagram,Facebook,Twitter,SundayOpenTime,MondayOpenTime,TuesdayOpenTime,WednesdayOpenTime,ThursdayOpenTime,FridayOpenTime,SaturdayOpenTime,LastSeenAt,LastUpdatedAt,LastCreatedAt,speciality,license_state,license_number,consulting_office_visit_fees,consulting_office_videocall_fees,telehealth,in_person,insurance,military_veteran_discount,MMC,MMC_physical,MMC_digital,payment_credit_debit,payment_android_pay,payment_applepay,payment_paypal,payment_venmo,fee_initial_consultation
39,17220,Fundacion Loto Rojo,"10110 Misión de Loreto, Zona Urbana Rio",B.C.,Tijuana,22010,32.5203,-117.008,doctor,medical,3.98727,4.65217,NULL,America/Mexico_City,https://weedmaps.com/doctors/fundacion-loto-rojo,11/116c606149255bda241b7d2db11afa7bcbcc6527.jpg,info@fundacionlotorojo.org,52 (664) 634-6214,http://fundacionlotorojo.org/,fundacionlotorojo,https://www.facebook.com/FundacionLotoRojo/,,Closed,11:00am-7:00pm,11:00am-7:00pm,11:00am-7:00pm,11:00am-7:00pm,11:00am-7:00pm,Closed,2020-12-03 21:59:23.083,2020-12-03 21:59:23.083,2020-12-03 21:59:23.083,,,,,,,,,,,,,,,,,,
40,13205,The Health Center,"416 Hungerford Dr, Suite 418",Maryland,Rockville,20850,39.0399,-77.1105,doctor,medical,2.40366,5,NULL,America/New_York,https://weedmaps.com/doctors/the-health-center-5,46/46229a6a1728d1b4ca04ce49d2b75962b2876ab0.jpg,mmjappts@gmail.com,3012622168,https://thehealthcentermd.com/,TheHealthCenterMD,TheHealthCenterMD,TheHealthCenterMD,9:00am-6:00pm,9:00am-6:00pm,9:00am-6:00pm,9:00am-6:00pm,9:00am-6:00pm,9:00am-6:00pm,9:00am-6:00pm,2020-12-03 21:59:23.283,2020-12-03 21:59:23.283,2020-12-03 21:59:23.283,,,,,,,,,,,,,,,,,,
41,14928,Oneounce.com,Please vist our website:   oneounce.com,Alberta,Calgary,T1Y 6J2,51.0816,-113.982,doctor,medical,2.04737,0,NULL,America/Denver,https://weedmaps.com/doctors/dr-cannabis-2,1d/1dc22fc071a79345313330c08c20d3ee36189fce.jpg,care@oneounce.com,855-975-2422,https://oneounce.com,,https://www.facebook.com/oneouncemedicalservices/,https://twitter.com/OneOunceMedical,Closed,10:00am-6:00pm,10:00am-6:00pm,10:00am-6:00pm,10:00am-6:00pm,10:00am-6:00pm,Closed,2020-12-03 21:59:23.530,2020-12-03 21:59:23.530,2020-12-03 21:59:23.530,,,,,,,,,,,,,,,,,,
42,14648,Bodystream - Peterborough,53 Hunter St E,ON,Peterborough,K9H 1G4,44.3059,-78.3112,doctor,medical,2.04737,0,NULL,America/New_York,https://weedmaps.com/doctors/bodystream-peterborough,67/67abeb93f2f29447d69404be96865bd0229dc30b.jpg,bodystreampeterborough@gmail.com,705-243-3759,http://bodystreammedical.ca,,https://www.facebook.com/bodystreammedical/,https://twitter.com/bodystreammed,Closed,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,Closed,2020-12-03 21:59:23.737,2020-12-03 21:59:23.737,2020-12-03 21:59:23.737,,,,,,,,,,,,,,,,,,
43,13620,Mycannabis.org,Please visit our website: www.mycannabis.org,ON,Oshawa,L1H 1A4,43.8972,-78.8657,doctor,medical,2.58845,4,NULL,America/New_York,https://weedmaps.com/doctors/my-cannabis,90/905f9c8f203e177d008dad27c3a65d088362c8e3.jpg,info@mycannabis.org,289.316.1363 Ext. 207,http://mycannabis.org,mycannabisclinic ,https://www.facebook.com/MyCanna/,  mycannabis_org,Closed,10:00am-8:00pm,10:00am-8:00pm,10:00am-8:00pm,10:00am-8:00pm,10:00am-8:00pm,10:00am-5:00pm,2020-12-03 21:59:23.913,2020-12-03 21:59:23.913,2020-12-03 21:59:23.913,,,,,,,,,,,,,,,,,,
44,20984,OneLoveMD Medical Card Online,Please Visit Our Website: https://www.onelovemd.org,California,Los Angeles,90021,34.0373,-118.25,doctor,medical,2.04737,0,NULL,America/Los_Angeles,https://weedmaps.com/doctors/onelovemd,14/1419915c0ef13a62b4aab0340fdb047e8aa50c09.jpg,onelovemdcards@gmail.com,8314546257,https://www.onelovemd.org,,,,All Day,All Day,All Day,All Day,All Day,All Day,All Day,2020-12-03 21:59:24.010,2020-12-03 21:59:24.010,2020-12-03 21:59:24.010,,,,,,,,,,,,,,,,,,
45,20094,Bmore Hydrated,Please Call For Appointment,Maryland,Baltimore,21224,39.2802,-76.5748,doctor,medical,2.69738,5,NULL,America/New_York,https://weedmaps.com/doctors/bmore-hydrated,c1/c1e9474e07b42e60401a3a085e2883629ccbf46c.jpg,Cannabis@bmorehydrated.com,(410) 864-2169,https://bmorehydrated.com,https://www.instagram.com/bmorehydrated/,https://www.facebook.com/BMoreHydrated/,,8:00am-9:00pm,7:00am-9:00pm,7:00am-9:00pm,7:00am-9:00pm,7:00am-9:00pm,7:00am-9:00pm,8:00am-9:00pm,2020-12-03 21:59:24.087,2020-12-03 21:59:24.087,2020-12-03 21:59:24.087,,,,,,,,,,,,,,,,,,
46,14729,​Celeste Taylor MD,2457 S Telshor Ave,NM,Las Cruces,88011,32.2927,-106.734,doctor,medical,1.55452,1,NULL,America/Denver,https://weedmaps.com/doctors/celete-taylor-md,b6/b6246ee6f1babc28c5a00a2f4b3400717115312f.jpg,daisydelightly@hotmail.com,575-288-6327,,,https://www.facebook.com/people/Celeste-Taylor-Mdpa/100015217487424,,7:00am-8:00pm,7:00am-8:00pm,7:00am-8:00pm,7:00am-8:00pm,7:00am-8:00pm,7:00am-8:00pm,7:00am-8:00pm,2020-12-03 21:59:24.300,2020-12-03 21:59:24.300,2020-12-03 21:59:24.300,,,,,,,,,,,,,,,,,,
47,18196,Cool Kind,Please visit our website,NS,Halifax,B3M 3P1,44.6841,-63.6749,doctor,medical,2.40366,5,NULL,America/Halifax,https://weedmaps.com/doctors/cool-kind-9,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,patients@coolkind.ca,855-266-5563,http://coolkind.ca,,,,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,2020-12-03 21:59:24.440,2020-12-03 21:59:24.440,2020-12-03 21:59:24.440,,,,,,,,,,,,,,,,,,
48,14651,Bodystream - St. Catharines,112 Queenston St Unit 201,ON,St. Catharines,L2R 2Z3,43.1633,-79.2333,doctor,medical,2.96488,4.33333,NULL,America/New_York,https://weedmaps.com/doctors/bodystream-st-catharines,79/79b92f9108450594118c904aa865d373716137b6.jpg,bodystreamstcatharines@gmail.com,289-434-4722,http://bodystreammedical.ca,,https://www.facebook.com/bodystreammedical/,https://twitter.com/bodystreammed,Closed,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,Closed,2020-12-03 21:59:25.083,2020-12-03 21:59:25.083,2020-12-03 21:59:25.083,,,,,,,,,,,,,,,,,,
49,16960,Turning Point Integrative Health Centers,185 Harry S. Truman Pkwy Suite #108,Maryland,Annapolis,21401,38.978,-76.5615,doctor,medical,2.93654,5,NULL,America/New_York,https://weedmaps.com/doctors/turning-point-integrative-health-centers-2,6c/6ce5d48808b5e0a2dec1cae0199e1bae8ea35812.jpg,k.bollinger@turningpointintegrative.com,(443) 951-4300,http://www.turningpointintegrative.com,,Turning Point Integrative Health Center,,Closed,9:00am-5:00pm,9:00am-5:00pm,Closed,9:00am-5:00pm,Closed,Closed,2020-12-03 21:59:25.133,2020-12-03 21:59:25.133,2020-12-03 21:59:25.133,,,,,,,,,,,,,,,,,,
50,13213,Medicinal Cannabis Resource Centre Inc. (MCRCI),200 - 460 Nanaimo St,BC,Vancouver,V5L 4W3,49.2805,-123.056,doctor,medical,3.1185,4.25,NULL,America/Los_Angeles,https://weedmaps.com/doctors/medicinal-cannabis-resource-centre-inc-mcrci,e5/e50f2803b7599bd1634390783d352ea69a04b54a.jpg,info@mcrci.com,604-566-9391,http://www.mcrci.com/,https://www.instagram.com/mcrci/,https://www.facebook.com/MCRCI/,https://twitter.com/MCRCI,Closed,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,Closed,2020-12-03 21:59:25.173,2020-12-03 21:59:25.173,2020-12-03 21:59:25.173,,,,,,,,,,,,,,,,,,
51,18194,Cool Kind,Please visit our website,NB,Moncton,E1A 1P2,46.099,-64.7312,doctor,medical,2.04737,0,NULL,America/Halifax,https://weedmaps.com/doctors/cool-kind-7,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,patients@coolkind.ca,855-266-5563,http://coolkind.ca,,,,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,2020-12-03 21:59:25.297,2020-12-03 21:59:25.297,2020-12-03 21:59:25.297,,,,,,,,,,,,,,,,,,
52,13224,Bodystream-Hamilton,329 Queenston Rd,ON,Hamilton,L8K 1H7,43.2338,-79.7897,doctor,medical,3.58839,4.77778,NULL,America/New_York,https://weedmaps.com/doctors/bodystream-hamilton,74/743cf6f2ec1a82273681f592c2daa842c3650ec8.jpg,bodystreamhamilton@gmail.com,905-545-6868,http://bodystreammedical.ca,,https://www.facebook.com/bodystreammedical/,https://twitter.com/bodystreammed,Closed,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,Closed,2020-12-03 21:59:25.703,2020-12-03 21:59:25.703,2020-12-03 21:59:25.703,,,,,,,,,,,,,,,,,,
53,14652,Bodystream - London,240 Wharncliffe Rd N Suite B101,ON,London,N6H 4P2,42.9914,-81.2652,doctor,medical,3.1185,4.275,NULL,America/New_York,https://weedmaps.com/doctors/bodystream-london,8b/8bfec2887a223304691df059f71dd97f584e5072.jpg,bodystreamlondon@gmail.com,226-213-4484,http://bodystreammedical.ca,,https://www.facebook.com/bodystreammedical/,https://twitter.com/bodystreammed,Closed,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,Closed,2020-12-03 21:59:26.137,2020-12-03 21:59:26.137,2020-12-03 21:59:26.137,,,,,,,,,,,,,,,,,,
54,18047,Nature’s Therapy,8109 Harford Rd Ste. A,Maryland,Parkville,21234,39.3768,-76.5399,doctor,medical,4.47211,5,NULL,America/New_York,https://weedmaps.com/doctors/nature-s-therapy,e6/e6b6c33afb5a4d8cd6c9196c58754a3a3bfd4d6b.jpg,Office@ntbalt.com,(410) 665-2112,http://www.ntbalt.com,ntbalt,@Nature'sTherapy,,10:00am-8:00pm,10:00am-8:00pm,10:00am-8:00pm,10:00am-8:00pm,10:00am-8:00pm,10:00am-8:00pm,10:00am-6:00pm,2020-12-03 21:59:26.233,2020-12-03 21:59:26.233,2020-12-03 21:59:26.233,,,,,,,,,,,,,,,,,,
55,128668,Medical Cannabis Doctors,420 West Stone Road Suite E-1,Illinois,Villa Park,60181,41.9044,-87.9892,doctor,medical,4.34518,5,NULL,America/Chicago,https://weedmaps.com/doctors/medical-cannabis-doctors,15/15eb4e9e590d6f5d3f1cc5711c19b2a63545f72f.jpg,info@illinoiscannabiscards.com,(630) 551-8210,http://www.illinoiscannabiscards.com,@mcdclinics,https://www.facebook.com/mcdclinic1,@MCDClinics,10:00am-3:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,12:00pm-7:00pm,9:00am-4:00pm,9:00am-7:00pm,2020-12-03 21:59:26.407,2020-12-03 21:59:26.407,2020-12-03 21:59:26.407,,,,,,,,,,,,,,,,,,
56,11376,Oceanside Alternative Medicine Evaluation Center,214 North Coast Highway (Just North of Mission Ave.),California,Oceanside,92054,33.1969,-117.38,doctor,medical,4.67134,4.89639,NULL,America/Los_Angeles,https://weedmaps.com/doctors/oceanside-420-alternative-medicine-evaluation-center,ff/ff5c7b7b74a6d0c0728d74e31e0938b111fa7b24.jpg,OceansideAlternativeMedicine@gmail.com,760-722-4202,http://www.Oceanside420.com,https://www.instagram.com/osidealternative/,https://www.facebook.com/OceansideAlternativeMedicine,,Closed,12:00pm-5:00pm,12:00pm-5:00pm,12:00pm-5:00pm,12:00pm-5:00pm,12:00pm-5:00pm,12:00pm-3:00pm,2020-12-03 21:59:27.073,2020-12-03 21:59:27.073,2020-12-03 21:59:27.073,,,,,,,,,,,,,,,,,,
57,15837,Licence To Grow,Please visit LicenceToGrow.ca,ON,Toronto,M9W 5N4,43.6866,-79.5989,doctor,medical,2.40366,5,NULL,America/New_York,https://weedmaps.com/doctors/licence-to-grow-4,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,info@licencetogrow.ca,877-476-9420,,,,,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,2020-12-03 21:59:27.267,2020-12-03 21:59:27.267,2020-12-03 21:59:27.267,,,,,,,,,,,,,,,,,,
58,12774,Holistic Care Group,809 West Ave J,CA,Lancaster,93534,34.6895,-118.145,doctor,medical,4.52964,4.7453,NULL,America/Los_Angeles,https://weedmaps.com/doctors/holistic-care-group-health-and-wellness-2,bc/bc7e9bf76a7496eed2d6521b470ea690f401654d.jpg,avholisticcaregroup@gmail.com,(661)206-9793   ,http://avholisticcaregroup.com,avholisticcare,,,Closed,12:00pm-4:00pm,12:00pm-6:00pm,12:00pm-6:00pm,12:00pm-6:00pm,12:00pm-10:00pm,12:00pm-3:00pm,2020-12-03 21:59:27.367,2020-12-03 21:59:27.367,2020-12-03 21:59:27.367,,,,,,,,,,,,,,,,,,
59,11132,MMD Medical Doctors,450 N Lincoln St Suite 104,Colorado,Denver,80203,39.7234,-104.986,doctor,medical,3.14091,3.83158,NULL,America/Denver,https://weedmaps.com/doctors/mmd-medical-doctors,c3/c30f60bf7cf0f91ddbd5b938a1d1b3ad200cf270.jpg,info@mmdmedicaldoctors.com,720-519-1236,http://mmdclinic.com,https://www.instagram.com/mmdclinic/,https://www.facebook.com/mmdclinic/,https://twitter.com/mmdclinic,Closed,10:00am-6:00pm,10:00am-6:00pm,10:00am-6:00pm,10:00am-6:00pm,10:00am-6:00pm,Closed,2020-12-03 21:59:27.557,2020-12-03 21:59:27.557,2020-12-03 21:59:27.557,,,,,,,,,,,,,,,,,,
60,16406,Dr. David Tabby,"301 E City Ave, Suite 325",Pennsylvania,Bala Cynwyd,19004,40.01,-75.21,doctor,medical,2.04737,0,NULL,America/New_York,https://weedmaps.com/doctors/dr-david-tabby,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,customerservice@weedmaps.com,(610) 664-2584,https://optimumneurology.com/,,,,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,2020-12-03 21:59:27.680,2020-12-03 21:59:27.680,2020-12-03 21:59:27.680,,,,,,,,,,,,,,,,,,
61,19599,AR Cannabis Clinic,"4120 E. McCain Blvd., Suite 201",Arkansas,North Little Rock,72117,34.7887,-92.2225,doctor,medical,3.65013,4.72727,NULL,America/Chicago,https://weedmaps.com/doctors/ar-cannabis-clinic-2,a6/a6176d2bea0b141542c0ec1fb94a1a2139755dbe.jpg,Appointments@arcannabisclinic.com,8884542111,https://www.arcannabisclinic.com/,https://www.instagram.com/arcannabisclinic/,https://www.facebook.com/arcannaclinic/,https://twitter.com/ARCannabisClin1,Closed,8:00am-8:00pm,8:00am-8:00pm,8:00am-8:00pm,8:00am-8:00pm,8:00am-8:00pm,8:00am-8:00pm,2020-12-03 21:59:27.910,2020-12-03 21:59:27.910,2020-12-03 21:59:27.910,,,,,,,,,,,,,,,,,,
62,14948,CurativeCare.ca,Telemedicine,BC,Vancouver,V6E 4J6,49.2879,-123.12,doctor,medical,2.04737,0,NULL,America/Los_Angeles,https://weedmaps.com/doctors/curativecare-ca-2,45/459a364f3eaa642620e2a68815a113c703428ae7.jpg,info@curativecare.ca,(514) 513-1886,https://www.curativecare.ca,CurativeCare,,,12:00pm-7:00pm,12:00pm-7:00pm,12:00pm-7:00pm,12:00pm-7:00pm,12:00pm-7:00pm,12:00pm-7:00pm,Closed,2020-12-03 21:59:28.753,2020-12-03 21:59:28.753,2020-12-03 21:59:28.753,,,,,,,,,,,,,,,,,,
63,15660,Dr. Elvira Fardella-Roveto,28-20 158th St,New York,Flushing,11358,40.7717,-73.8065,doctor,medical,2.04737,0,NULL,America/New_York,https://weedmaps.com/doctors/dr-elvira-fardella-roveto,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,customerservice@weedmaps.com,(917) 383-5589,,,,,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,2020-12-03 21:59:28.917,2020-12-03 21:59:28.917,2020-12-03 21:59:28.917,,,,,,,,,,,,,,,,,,
64,12630,Tetra Health Centers,1732 Professional Drive,CA,Sacramento,95825,38.597,-121.387,doctor,medical,3.96727,4.30278,NULL,America/Los_Angeles,https://weedmaps.com/doctors/tetra-health-centers,27/27290418ef7270e93c09db463b5020d4319c4be9.jpg,info@tetrahealthcenters.com,916-550-5352,http://tetrahealthcenters.com/,@tetrahealthcenters,https://www.facebook.com/tetrahealthcenters?fref=ts,https://twitter.com/tetrahealth420,Closed,11:00am-7:00pm,11:00am-7:00pm,11:00am-7:00pm,11:00am-7:00pm,11:00am-7:00pm,12:00am-5:00pm,2020-12-03 21:59:29.177,2020-12-03 21:59:29.177,2020-12-03 21:59:29.177,,,,,,,,,,,,,,,,,,
65,16563,Integrative Alternative Health Services,Please visit our Website at iahs.ca,AB,Red Deer,T4P 0A2,52.2681,-113.814,doctor,medical,2.40366,5,NULL,America/Denver,https://weedmaps.com/doctors/integrative-alternative-health-services,0c/0c5ee538e541070ebdb0e8ef18193c805c112c51.jpg,info@iahs.ca,403.877.8444,http://iahs.ca,https://www.instagram.com/iahs_central_alberta/,https://www.facebook.com/IAHS001/,https://twitter.com/01MindBodySoul,Closed,9:00am-8:00pm,9:00am-8:00pm,9:00am-8:00pm,9:00am-8:00pm,9:00am-8:00pm,9:00am-8:00pm,2020-12-03 21:59:29.520,2020-12-03 21:59:29.520,2020-12-03 21:59:29.520,,,,,,,,,,,,,,,,,,
66,20298,Miracle Leaf Texas,http://www.miracleleafcard.com/texas/,Texas,Austin,78701,30.27,-97.74,doctor,medical,2.04737,0,NULL,America/Chicago,https://weedmaps.com/doctors/miracle-leaf-texas,45/45a3c971ffa3fa6f44771b0da4b4579e63a0e636.jpg,telemedicine@miracleleaffl.com,8332603624,https://mlwm.getheally.com/patient_admin/patient_users/sign_up,,,,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,2020-12-03 21:59:29.737,2020-12-03 21:59:29.737,2020-12-03 21:59:29.737,,,,,,,,,,,,,,,,,,
67,14977,Doctor 420 Hawaii,170 W Kaahumanu Ave,Hawaii,Kahului,96732,20.8903,-156.471,doctor,medical,1.55452,1,NULL,Pacific/Honolulu,https://weedmaps.com/doctors/effective-change-llc-6,24/248c38fde9d22cadbe20cf9b27368d8e695c30fb.jpg,info@doctor420hawaii.com,(808) 934-7566,http://www.doctor420hawaii.com,doctor420hawaii,doctor420hawaii,doctor420hawaii,8:00am-5:00pm,8:00am-5:00pm,8:00am-5:00pm,8:00am-5:00pm,8:00am-5:00pm,8:00am-5:00pm,8:00am-5:00pm,2020-12-03 21:59:29.807,2020-12-03 21:59:29.807,2020-12-03 21:59:29.807,,,,,,,,,,,,,,,,,,
68,19270,Pure West Compassion Clinic,840 N Black River Dr. #90,Michigan,Holland,49424,42.7843,-86.0216,doctor,medical,4.1452,4.74074,NULL,America/New_York,https://weedmaps.com/doctors/pure-west-compassion-clinic,f3/f37405c7b06db9b677a9ccc17e646605d787fc4a.jpg,purewestclub@gmail.com,616-741-9107,http://www.purewestclub.com,https://www.instagram.com/purewestcompassionclub/,https://www.facebook.com/purewestcompassionclub/,https://twitter.com/PurewestClub,Closed,10:00am-6:00pm,10:00am-6:00pm,10:00am-6:00pm,10:00am-6:00pm,10:00am-6:00pm,12:00pm-5:00pm,2020-12-03 21:59:30.243,2020-12-03 21:59:30.243,2020-12-03 21:59:30.243,,,,,,,,,,,,,,,,,,
69,11828,Healing Touch Alternative Care,15504 S. Normandie Ave.,CA,Gardena,90247,33.8904,-118.3,doctor,medical,4.65692,4.87234,NULL,America/Los_Angeles,https://weedmaps.com/doctors/healing-touch-alternative-care-evaluations,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,htacare@gmail.com,(310) 817-4284,,,,,Closed,12:00pm-4:30pm,12:00pm-4:00pm,Closed,12:00pm-5:30pm,12:00pm-5:30pm,12:00pm-4:30pm,2020-12-03 21:59:30.417,2020-12-03 21:59:30.417,2020-12-03 21:59:30.417,,,,,,,,,,,,,,,,,,
70,14970,Oneounce.com,Please visit our website:   oneounce.com,New Brunswick,Moncton,E1E 4A6,46.0799,-64.8365,doctor,medical,2.04737,0,NULL,America/Halifax,https://weedmaps.com/doctors/dr-cannabis-13,d8/d8e6daee5ce03d97e48e09ac8047f183126ef4e7.jpg,care@oneounce.com,855-975-2422,https://oneounce.com,,https://www.facebook.com/oneouncemedicalservices/,https://twitter.com/OneOunceMedical,Closed,10:00am-6:00pm,10:00am-6:00pm,10:00am-6:00pm,10:00am-6:00pm,10:00am-6:00pm,Closed,2020-12-03 21:59:30.453,2020-12-03 21:59:30.453,2020-12-03 21:59:30.453,,,,,,,,,,,,,,,,,,
71,13437,Dr. Pierre Guibor,"55 Meadowlands Parkway, 3rd Floor",NJ,Secaucus,7094,40.7919,-74.0733,doctor,medical,2.04737,0,NULL,America/New_York,https://weedmaps.com/doctors/dr-p-guibor,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,pguibormd2020@aol.com,(201) 392-3438,,,,,Closed,10:00am-5:00pm,10:00am-5:00pm,10:00am-5:00pm,10:00am-5:00pm,10:00am-5:00pm,Closed,2020-12-03 21:59:30.480,2020-12-03 21:59:30.480,2020-12-03 21:59:30.480,,,,,,,,,,,,,,,,,,
72,16440,Dr. Vithalbhai Dhaduk,"235 Main St, Suite 115",Pennsylvania,Dickson City,18519,41.46,-75.65,doctor,medical,1.55452,1,NULL,America/New_York,https://weedmaps.com/doctors/dr-vithalbhai-dhaduk,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,customerservice@weedmaps.com,(570) 963-8803,,,,,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,2020-12-03 21:59:30.570,2020-12-03 21:59:30.570,2020-12-03 21:59:30.570,,,,,,,,,,,,,,,,,,
73,11422,"Medical Alternatives Clinic Bruce Reimers, MD",3606 Morris Ave. Suite 102,Colorado,Pueblo,81008,38.3085,-104.63,doctor,medical,3.38037,4.68571,NULL,America/Denver,https://weedmaps.com/doctors/medical-alternatives-clinic-2,6a/6a7faf95cf5ba3cd530fa95d3f80bbd0669ca4cf.jpg,hello@medicalalternativesclinics.com,719-246-0393,https://www.medicalalternativesclinics.com/,https://www.instagram.com/medicalalternatives/,https://www.facebook.com/MedicalAlternativesClinic/,https://twitter.com/MedAlternatives,Closed,Closed,10:00am-4:00pm,10:00am-4:00pm,Closed,Closed,Closed,2020-12-03 21:59:30.587,2020-12-03 21:59:30.587,2020-12-03 21:59:30.587,,,,,,,,,,,,,,,,,,
74,12192,Sun Valley MMJ Certification Clinic (Phoenix),4218 W. Dunlap Ave.,Arizona,Phoenix,85051,33.5677,-112.149,doctor,medical,4.22566,4.74286,NULL,America/Phoenix,https://weedmaps.com/doctors/svmmjcc-phoenix-marijuana-clinic,61/61bf19016fd8ef981c9e6793b7cfd743496af035.jpg,info@svmmjcc.com,(623) 847-6652,http://www.svmmjcc.com,http://instagram.com/azmmjdr/,https://www.facebook.com/svmmjcc,https://twitter.com/AZMMJDR,Closed,10:00am-6:00pm,10:00am-6:00pm,10:00am-6:00pm,10:00am-6:00pm,10:00am-6:00pm,10:00am-5:00pm,2020-12-03 21:59:30.670,2020-12-03 21:59:30.670,2020-12-03 21:59:30.670,,,,,,,,,,,,,,,,,,
75,16981,Go Greens Consulting,PLEASE CALL US TODAY!!,BC,Vancouver,V6M 3C7,49.2496,-123.139,doctor,medical,2.04737,0,NULL,America/Los_Angeles,https://weedmaps.com/doctors/go-greens-consulting-7,52/5258f728ea645199ceb0e65ae8d6b44e3ded129d.jpg,alphacureconsulting@gmail.com,833-444-2873,http://alphacureconsulting.ca,(under construction)visit alphacureconsulting,(under construction) visit alphacureconsulting,,Closed,10:00am-5:00pm,10:00am-5:00pm,10:00am-5:00pm,10:00am-5:00pm,10:00am-5:00pm,10:00am-2:00pm,2020-12-03 21:59:30.740,2020-12-03 21:59:30.740,2020-12-03 21:59:30.740,,,,,,,,,,,,,,,,,,
76,14439,DocMJ,1670 Pleasant Hill Rd,Florida,Kissimmee,34746,28.2581,-81.4368,doctor,medical,3.48832,4.58182,NULL,America/New_York,https://weedmaps.com/doctors/docmj-5,48/48b8a94b90da1c248a4e6d1cfdb3496eef5c3946.jpg,info@docmj.com,(888) 908-0143,http://www.docmj.com,https://www.instagram.com/floridadocmj/,https://www.facebook.com/floridadocmj/,https://twitter.com/FloridaDocMJ,Closed,9:00am-8:00pm,9:00am-8:00pm,9:00am-8:00pm,9:00am-8:00pm,9:00am-8:00pm,9:00am-5:00pm,2020-12-03 21:59:30.950,2020-12-03 21:59:30.950,2020-12-03 21:59:30.950,,,,,,,,,,,,,,,,,,
77,11587,Natures Answer,1070 Rosewood,MI,Ann Arbor,48104,42.2546,-83.7345,doctor,medical,3.54895,4.01702,NULL,America/New_York,https://weedmaps.com/doctors/natures-answer-3,8e/8e738d1230e08c0e36cdc9f13289c008a22ec2c7.jpg,naturesanswerinfo@gmail.com,734-623-2273,http://www.naturesanswerinfo.com/,http://instagram.com/natures.answer.clinic,,http://twitter.com/naturesanswer1,Closed,10:00am-6:00pm,10:00am-6:00pm,10:00am-6:00pm,10:00am-6:00pm,10:00am-6:00pm,10:00am-6:00pm,2020-12-03 21:59:31.120,2020-12-03 21:59:31.120,2020-12-03 21:59:31.120,,,,,,,,,,,,,,,,,,
78,15132,Island Med Online,Please visit our website www.islandmedpr.com,Puerto Rico,Arecibo,612,18.4021,-66.7301,doctor,medical,2.40366,5,NULL,America/Puerto_Rico,https://weedmaps.com/doctors/island-med-4,73/732643f6961378b53672c6f39fc3ac9dbb4dd4aa.jpg,support@islandmedpr.com,(787) 296-9450,http://www.islandmedpr.com,,www.facebook.com/islandmedpr,,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,2020-12-03 21:59:31.373,2020-12-03 21:59:31.373,2020-12-03 21:59:31.373,,,,,,,,,,,,,,,,,,
